state_name,state_alpha,place,lon,lat
Maryland,MD,Libertytown,-77.24807572094119,39.48583188770602
Maryland,MD,Linganore,-77.30256667685221,39.41106353233495
Maryland,MD,Linthicum,-76.66254610523151,39.2087584933761
Maryland,MD,Little Orleans,-78.39211758487554,39.63078864602991
Maryland,MD,Loch Lynn Heights,-79.37260665388712,39.391854349289716
Maryland,MD,Lochearn,-76.73067583810678,39.34604901449196
Maryland,MD,Lonaconing,-78.97886582771694,39.565772902031384
Maryland,MD,Long Beach,-76.4737017047748,38.456823372462964
Maryland,MD,Luke,-79.05933465973894,39.47658661172421
Maryland,MD,Lusby,-76.43715791857556,38.36199881984848
Maryland,MD,Lutherville,-76.61764821788809,39.42394758767714
Maryland,MD,Madison,-76.2154701747797,38.51492601509105
Maryland,MD,Manchester,-76.88808202221078,39.65839371457933
Maryland,MD,Mapleville,-77.64625311696975,39.53574972056141
Maryland,MD,Mardela Springs,-75.75672917830859,38.45885712608268
Maryland,MD,Marlboro Meadows,-76.7143804208122,38.83738578364534
Maryland,MD,Marlboro Village,-76.76986835362108,38.830661492275
Maryland,MD,Marlow Heights,-76.94846027258174,38.823699413703835
Maryland,MD,Marlton,-76.78571478577868,38.76198206794375
Maryland,MD,Martin's Additions,-77.06925340491917,38.979540228718484
Maryland,MD,Marydel,-75.74967084484244,39.11298577765174
Maryland,MD,Maryland City,-76.80514320550668,39.10162006034062
Maryland,MD,Maugansville,-77.74719245486013,39.693647910269895
Maryland,MD,Mayo,-76.51796671275692,38.90414810943504
Maryland,MD,Mays Chapel,-76.65155552951774,39.4342763161472
Maryland,MD,McCoole,-78.97312996173267,39.45339517850927
Maryland,MD,Mechanicsville,-76.74244706455134,38.43551629887127
Maryland,MD,Melwood,-76.84190996723567,38.80217330535365
Maryland,MD,Mercersville,-77.76722105949965,39.49679313431192
Maryland,MD,Middle River,-76.43184509809912,39.3345319336252
Maryland,MD,Middleburg,-77.72386744264995,39.71766015574615
Maryland,MD,Middletown,-77.5348108433992,39.44151123285269
Maryland,MD,Midland,-78.948508130393,39.58965469221824
Maryland,MD,Midlothian,-78.9522592308835,39.63164936793443
Maryland,MD,Milford Mill,-76.76683474896143,39.344366376208946
Maryland,MD,Millington,-75.83591040050585,39.2629101698171
Maryland,MD,Mitchellville,-76.81456221334676,38.93579088460471
Maryland,MD,Monrovia,-77.27526460189837,39.35705554481054
Maryland,MD,Montgomery Village,-77.19569231570502,39.17825600861504
Maryland,MD,Morningside,-76.88949303849937,38.8265734113096
Maryland,MD,Moscow,-79.00742962903189,39.540894137895954
Maryland,MD,Mount Aetna,-77.61276178699326,39.59887276575588
Maryland,MD,Mount Airy,-77.15349267443037,39.3742651607999
Maryland,MD,Mount Briar,-77.68732773935992,39.442571754104286
Maryland,MD,Mount Lena,-77.62180563717136,39.55397301759969
Maryland,MD,Mount Rainier,-76.96448732559888,38.94234391731398
Maryland,MD,Mount Savage,-78.8763202200482,39.69710328145556
Maryland,MD,Mount Vernon,-75.78247066523673,38.244830498547344
Maryland,MD,Mountain Lake Park,-79.3811533859824,39.40039417553873
Maryland,MD,Myersville,-77.56888263607436,39.5061595155528
Maryland,MD,Nanticoke,-75.89380310727933,38.26722573258669
Maryland,MD,Nanticoke Acres,-75.90598060803916,38.25781412601127
Maryland,MD,National,-78.94011992004964,39.61110634926761
Maryland,MD,National Harbor,-77.01062380969957,38.78834642823687
Maryland,MD,Naval Academy,-76.48802161556134,38.985879786485754
Maryland,MD,New Carrollton,-76.87725443067177,38.96544863179712
Maryland,MD,New Market,-77.27895792873274,39.38888897646177
Maryland,MD,New Windsor,-77.1016265510716,39.544218997343904
Maryland,MD,Newark,-75.27350100379503,38.27486513825391
Maryland,MD,Nikep,-78.99779564111165,39.5515775918757
Maryland,MD,North Beach,-76.5347085921627,38.70797168884424
Maryland,MD,North Bethesda,-77.11912008808828,39.039270689125964
Maryland,MD,North Brentwood,-76.95095822579239,38.944960479810184
Maryland,MD,North Chevy Chase,-77.0742820648786,39.00213118145064
Maryland,MD,North East,-75.93854896204469,39.60157341815112
Maryland,MD,North Kensington,-77.07229256633137,39.03915203915997
Maryland,MD,North Laurel,-76.84760310057436,39.128572546160285
Maryland,MD,North Potomac,-77.23724438227883,39.09551792113508
Maryland,MD,Oakland,-79.4021829359204,39.41653969581741
Maryland,MD,Ocean,-78.94503177741808,39.60165018421983
Maryland,MD,Ocean City,-75.07151025130263,38.39983900513394
Maryland,MD,Ocean Pines,-75.14749382900705,38.38250581557404
Maryland,MD,Odenton,-76.69385627124412,39.06611041205065
Maryland,MD,Oldtown,-78.61548581924929,39.542823607403015
Maryland,MD,Olney,-77.0715028195818,39.146539896916025
Maryland,MD,Overlea,-76.51757465150311,39.36423547641042
Maryland,MD,Owings,-76.60552367595228,38.711707998341716
Maryland,MD,Owings Mills,-76.79131684380677,39.41151367793076
Maryland,MD,Oxford,-76.17028625002341,38.68485825413586
Maryland,MD,Oxon Hill,-76.9732862806294,38.788728958391985
Maryland,MD,Paramount-Long Meadow,-77.69212803996287,39.67979697622328
Maryland,MD,Parkville,-76.55188390768095,39.38321195100961
Maryland,MD,Parole,-76.5518813272533,38.98612714643747
Maryland,MD,Parsonsburg,-75.47480761767338,38.39363215902655
Maryland,MD,Pasadena,-76.55374445885394,39.155217778239546
Maryland,MD,Pecktonville,-78.0480906954874,39.66593462447327
Maryland,MD,Peppermill Village,-76.88784472710783,38.89395105128466
Maryland,MD,Perry Hall,-76.4780823795566,39.406728006938955
Maryland,MD,Perryman,-76.2114631020081,39.46331017051703
Maryland,MD,Perryville,-76.06685163485902,39.57376363140648
Maryland,MD,Pikesville,-76.70198325032888,39.389268773002215
Maryland,MD,Pinesburg,-77.8560634553496,39.62688719037627
Maryland,MD,Piney Point,-76.52014432089554,38.14829590745963
Maryland,MD,Pittsville,-75.40740337613867,38.39387012419945
Maryland,MD,Pleasant Grove,-78.69026230934648,39.68031261659323
Maryland,MD,Pleasant Hills,-76.3907786669901,39.486115970440146
Maryland,MD,Pocomoke City,-75.55533185738811,38.06348833016357
Maryland,MD,Point of Rocks,-77.52918453504206,39.27805774464064
Maryland,MD,Pomfret,-77.03039709407608,38.569870083410876
Maryland,MD,Pondsville,-77.5916187666829,39.623410196650916
Maryland,MD,Poolesville,-77.4102006022529,39.14231610594054
Maryland,MD,Port Deposit,-76.097941988077,39.611079680293685
Maryland,MD,Port Tobacco Village,-77.01970094429517,38.510429795740855
Maryland,MD,Potomac,-77.19428972191493,39.01410467008005
Maryland,MD,Potomac Heights,-77.13722736006449,38.59873967552798
Maryland,MD,Potomac Park,-78.80821365188804,39.61237613864666
Maryland,MD,Powellville,-75.37531054851506,38.329597022932056
Maryland,MD,Preston,-75.90896668647251,38.71120823973163
Maryland,MD,Prince Frederick,-76.5879158018975,38.54399227985502
Maryland,MD,Princess Anne,-75.69696358756337,38.205456449476834
Maryland,MD,Pylesville,-76.38761750054101,39.68797273245479
Maryland,MD,Quantico,-75.75257075023266,38.37672641372548
Maryland,MD,Queen Anne,-75.95351977842627,38.91929698210326
Maryland,MD,Queen Anne,-76.69731642880309,38.90205962595436
Maryland,MD,Queensland,-76.78385067519407,38.80208873648781
Maryland,MD,Queenstown,-76.16328549001504,38.986823825442265
Maryland,MD,Randallstown,-76.80243464850514,39.37227020766461
Maryland,MD,Rawlings,-78.88580981437599,39.540295299185274
Maryland,MD,Redland,-77.14651867179143,39.13352994603099
Maryland,MD,Reid,-77.67941252170625,39.712588615054436
Maryland,MD,Reisterstown,-76.81439095831996,39.455151947844655
Maryland,MD,Ridgely,-75.88279351624509,38.952865892036435
Maryland,MD,Ringgold,-77.56898604956632,39.709143832643164
Maryland,MD,Rising Sun,-76.0557378784599,39.69833456902797
Maryland,MD,Riva,-76.58759362126474,38.94486434513508
Maryland,MD,Riverdale Park,-76.92657945185744,38.96420710124576
Maryland,MD,Riverside,-76.23849753041964,39.47770812368772
Maryland,MD,Riviera Beach,-76.52628275003106,39.16279904476844
Maryland,MD,Robinwood,-77.66300257678924,39.62656018947691
Maryland,MD,Rock Hall,-76.242758743138907,39.139227732026725
Maryland,MD,Rock Point,-76.84275612487228,38.275371985334615
Maryland,MD,Rockville,-77.15524715368016,39.08341250916134
Maryland,MD,Rohrersville,-77.66546719506842,39.43485373327956
Maryland,MD,Rosaryville,-76.82662065670291,38.76719102799053
Maryland,MD,Rosedale,-76.5084304661666,39.326572730701365
Maryland,MD,Rosemont,-77.62143685385014,39.33171607484366
Maryland,MD,Rossville,-76.47668813555447,39.35715897209136
Maryland,MD,Sabillasville,-77.45620662250917,39.697320233742204
Maryland,MD,Salisbury,-75.58663495516488,38.37541429747119
Maryland,MD,San Mar,-77.64058649947687,39.55237310895389
Maryland,MD,Sandy Hook,-77.7052186482486,39.32844022731862
Maryland,MD,Savage,-76.82276328393513,39.14853694597237
Maryland,MD,Scaggsville,-76.88427566521871,39.14159514669107
Maryland,MD,Seabrook,-76.85018008930754,38.98015934816251
Maryland,MD,Seat Pleasant,-76.90159191887058,38.895170103894365
Maryland,MD,Secretary,-75.94695446650248,38.60822963082292
Maryland,MD,Severn,-76.69577497062394,39.13551917122424
Maryland,MD,Severna Park,-76.56871088592646,39.087021423048306
Maryland,MD,Shady Side,-76.52114305411563,38.828491162750815
Maryland,MD,Shaft,-78.93836880219321,39.62648839045921
Maryland,MD,Sharpsburg,-77.74964174064804,39.45764373832864
Maryland,MD,Sharptown,-75.71903029095671,38.538242926977865
Maryland,MD,Silver Hill,-76.9367175433919,38.83915486140514
Maryland,MD,Silver Spring,-77.02071703484086,39.00280922713167
Maryland,MD,Smith Island,-76.0250773241574,37.974796182462676
Maryland,MD,Smithsburg,-77.57621394489775,39.65641295562793
Maryland,MD,Snow Hill,-75.39678899392327,38.165429414474865
Maryland,MD,Solomons,-76.46109048889849,38.33725310185499
Maryland,MD,Somerset,-77.09634364212586,38.96664434771902
Maryland,MD,South Kensington,-77.07848441655285,39.018779613726906
Maryland,MD,South Laurel,-76.84561125323629,39.060298301566796
Maryland,MD,Spencerville,-76.98282329426856,39.119034821833296
Maryland,MD,Spring Gap,-78.70535347571001,39.56526158789233
Maryland,MD,Spring Ridge,-77.34127566286065,39.40433582827212
Maryland,MD,Springdale,-76.8422700159911,38.93829690872688
Maryland,MD,St. George Island,-76.47714380268856,38.11553108755129
Maryland,MD,St. James,-77.74820976878307,39.57382726050444
Maryland,MD,St. Leonard,-76.49725565626088,38.465865062383735
Maryland,MD,St. Michaels,-76.22432265799442,38.788200489919575
Maryland,MD,Stevensville,-76.318442595648,38.9744942772945
Maryland,MD,Stockton,-75.41343128178244,38.065910714481156
Maryland,MD,Sudlersville,-75.85348193107174,39.18316889536531
Maryland,MD,Suitland,-76.92250438793675,38.8491981703346
Maryland,MD,Summerfield,-76.86781548652881,38.904228722474016
Maryland,MD,Swanton,-79.2328144182911,39.4597712216801
Maryland,MD,Sykesville,-76.97159599778274,39.37144203221106
Maryland,MD,Takoma Park,-77.00280290115798,38.98103915827967
Maryland,MD,Tall Timbers,-76.5366070734132,38.1653565464154
Maryland,MD,Taneytown,-77.16827466891462,39.657020863160106
Maryland,MD,Taylors Island,-76.31258078185344,38.47299117810521
Maryland,MD,Temple Hills,-76.94950395853739,38.81059099823245
Maryland,MD,Templeville,-75.76667927833815,39.13618111381285
Maryland,MD,Thurmont,-77.4084771876376,39.622622157593774
Maryland,MD,Tilghman Island,-76.33542033707752,38.7026494899098
Maryland,MD,Tilghmanton,-77.74366971840608,39.52861762428527
Maryland,MD,Timonium,-76.6083246020574,39.44625261487387
Maryland,MD,Tolchester,-76.23488707677,39.22183654002887
Maryland,MD,Towson,-76.61900363825289,39.394373468450205
Maryland,MD,Trappe,-76.05177393037295,38.66345365863913
Maryland,MD,Travilah,-77.24580245543667,39.05710437249355
Maryland,MD,Trego-Rohrersville Station,-77.67482475881938,39.42905261059537
Maryland,MD,Tyaskin,-75.87382286758692,38.31929439779076
Maryland,MD,Union Bridge,-77.17450362878468,39.57339332929448
Maryland,MD,University Park,-76.94445302109932,38.97194615100538
Maryland,MD,Upper Marlboro,-76.75456517915822,38.81714300169889
Maryland,MD,Urbana,-77.34106366408868,39.323677897115175
Maryland,MD,Vale Summit,-78.90840440123435,39.61521259857731
Maryland,MD,Vienna,-75.83185315170086,38.48105114905404
Maryland,MD,Waldorf,-76.91946174219711,38.608529633582734
Maryland,MD,Walker Mill,-76.88619811569846,38.87535559094475
Maryland,MD,Walkersville,-77.35591962524272,39.483232346228945
Maryland,MD,Washington Grove,-77.17457637451216,39.140645874349396
Maryland,MD,Waterview,-75.90165205762145,38.24820133456146
Maryland,MD,West Denton,-75.83889759879283,38.88959632049676
Maryland,MD,West Laurel,-76.89236044512259,39.113321186949094
Maryland,MD,West Ocean City,-75.1114617129185,38.347597668579155
Maryland,MD,West Pocomoke,-75.58420104317722,38.09556637741015
Maryland,MD,Westernport,-79.04288555277537,39.48800050589565
Maryland,MD,Westminster,-77.00656604069877,39.57963907580351
Maryland,MD,Westphalia,-76.82312887883617,38.83846571238831
Maryland,MD,Whaleyville,-75.30005291990327,38.3910613694876
Maryland,MD,Wheaton,-77.05724043993773,39.04923278209885
Maryland,MD,White Marsh,-76.45734944270066,39.38191124786956
Maryland,MD,White Oak,-76.99055637111296,39.043268477372685
Maryland,MD,Whitehaven,-75.79346156239488,38.27071791190302
Maryland,MD,Willards,-75.34941031002612,38.3921564233631
Maryland,MD,Williamsport,-77.81795633215856,39.59737190094008
Maryland,MD,Williston,-75.85111799385015,38.83086169925503
Maryland,MD,Wilson-Conococheague,-77.83062614464977,39.65300285966588
Maryland,MD,Woodland,-78.94972310252781,39.60806911317475
Maryland,MD,Woodlawn,-76.90002555461923,38.950498558944325
Maryland,MD,Woodlawn,-76.74893503742979,39.30543822651421
Maryland,MD,Woodmore,-76.78097141820166,38.92217914541985
Maryland,MD,Woodsboro,-77.30962809046065,39.53283378520787
Maryland,MD,Worton,-76.09342934793392,39.271742927141
Maryland,MD,Yarrowsburg,-77.68432401391595,39.37621481469728
Maryland,MD,Zihlman,-78.91300580758627,39.674124043179056
Massachusetts,MA,Abington,-70.95903726702167,42.1180467132251
Massachusetts,MA,Acushnet Center,-70.90647881309553,41.68496928925354
Massachusetts,MA,Adams,-73.11865874597271,42.62769312883887
Massachusetts,MA,Agawam Town,-72.65262022095008,42.06568146807299
Massachusetts,MA,Amesbury Town,-70.94459115173028,42.85297020329737
Massachusetts,MA,Amherst Center,-72.51881633231415,42.375723861662784
Massachusetts,MA,Andover,-71.14183371915966,42.65536924695461
Massachusetts,MA,Arlington,-71.16395223705995,42.41866825768886
Massachusetts,MA,Athol,-72.23023825436923,42.5936387107811
Massachusetts,MA,Attleboro,-71.29503108632555,41.93105368941964
Massachusetts,MA,Ayer,-71.58471758283436,42.56131277109366
Massachusetts,MA,Baldwinville,-72.07713614079147,42.60485373534859
Massachusetts,MA,Barnstable Town,-70.35994552386913,41.67220103415557
Massachusetts,MA,Barre,-72.10634866156357,42.42303062150142
Massachusetts,MA,Belchertown,-72.40505483615345,42.27401873821267
Massachusetts,MA,Bellingham,-71.47605304162339,42.09398365843591
Massachusetts,MA,Belmont,-71.17951232622285,42.395972022932646
Massachusetts,MA,Beverly,-70.8627342180082,42.56809571765052
Massachusetts,MA,Blandford,-72.92411319721144,42.17800666659559
Massachusetts,MA,Bliss Corner,-70.94210015407683,41.60536694507672
Massachusetts,MA,Boston,-71.08859037592624,42.31856508802138
Massachusetts,MA,Bourne,-70.61535153858762,41.73226690839516
Massachusetts,MA,Boxford,-70.98307773968938,42.669470335347235
Massachusetts,MA,Braintree Town,-71.00219969835891,42.20386249343394
Massachusetts,MA,Brewster,-70.08107087141967,41.76177267048285
Massachusetts,MA,Bridgewater Town,-70.9748874445749,41.97283643245395
Massachusetts,MA,Brockton,-71.0241883497965,42.082060301366234
Massachusetts,MA,Brookfield,-72.10272218649143,42.214985675754164
Massachusetts,MA,Brookline,-71.14080763316404,42.324276713535944
Massachusetts,MA,Burlington,-71.20267702012114,42.50217621371505
Massachusetts,MA,Buzzards Bay,-70.61287032527825,41.75505944030581
Massachusetts,MA,Cambridge,-71.11848948859188,42.375861119296204
Massachusetts,MA,Chatham,-69.96323124396353,41.67639009015025
Massachusetts,MA,Chelsea,-71.0324707359484,42.39589038809634
Massachusetts,MA,Cheshire,-73.1623828726501,42.561152165055745
Massachusetts,MA,Chester,-72.98088013071039,42.28270563414295
Massachusetts,MA,Chicopee,-72.57185407438966,42.17638652780518
Massachusetts,MA,Clinton,-71.68553767711091,42.418187631624804
Massachusetts,MA,Cochituate,-71.35763374882652,42.329025804410165
Massachusetts,MA,Cordaville,-71.52209917399482,42.27271641599368
Massachusetts,MA,Danvers,-70.94941964706737,42.57404223092214
Massachusetts,MA,Dedham,-71.17768822775228,42.246640281418294
Massachusetts,MA,Deerfield,-72.60236943170737,42.54634313773154
Massachusetts,MA,Dennis,-70.19879142203533,41.732985201316
Massachusetts,MA,Dennis Port,-70.13581885273445,41.6676820752359
Massachusetts,MA,Devens,-71.61467022543235,42.54383750753698
Massachusetts,MA,Dover,-71.27411428149023,42.24745621581032
Massachusetts,MA,Duxbury,-70.67564871044821,42.0433889002958
Massachusetts,MA,East Brookfield,-72.04765293277954,42.230402549227385
Massachusetts,MA,East Dennis,-70.15765471642919,41.73915426639585
Massachusetts,MA,East Douglas,-71.7120667507108,42.077905024250235
Massachusetts,MA,East Falmouth,-70.55560814579881,41.57072627420167
Massachusetts,MA,East Harwich,-70.03392759794167,41.70812249063649
Massachusetts,MA,East Pepperell,-71.56347657165176,42.66538843354009
Massachusetts,MA,East Sandwich,-70.43407695868632,41.736522621899425
Massachusetts,MA,Easthampton Town,-72.67200532315893,42.265152506291976
Massachusetts,MA,Edgartown,-70.51904059072243,41.39034230655411
Massachusetts,MA,Essex,-70.77430658513191,42.633345935486354
Massachusetts,MA,Everett,-71.05447092443897,42.40642039848136
Massachusetts,MA,Fall River,-71.1014480584335,41.71365247052131
Massachusetts,MA,Falmouth,-70.60887736880842,41.55160076189007
Massachusetts,MA,Fiskdale,-72.10873543233853,42.1227274577445
Massachusetts,MA,Fitchburg,-71.81561147039156,42.591240863044504
Massachusetts,MA,Forestdale,-70.50823297122191,41.68456761768069
Massachusetts,MA,Foxborough,-71.24825170723012,42.06443623355099
Massachusetts,MA,Framingham,-71.43677228464725,42.30853269743608
Massachusetts,MA,Franklin Town,-71.41127741485255,42.086205069294124
Massachusetts,MA,Gardner,-71.98674650473009,42.58451670280838
Massachusetts,MA,Gloucester,-70.68965570350039,42.626048461306326
Massachusetts,MA,Granby,-72.52426576035296,42.263275714908126
Massachusetts,MA,Great Barrington,-73.36208550898625,42.19353532739229
Massachusetts,MA,Green Harbor-Cedar Crest,-70.65897570102193,42.07470301783778
