id,loc,call_num,a,b,c,d
2017798938,fsa2000030115/PP,LC-USF34-048529-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798939,fsa2000030116/PP,LC-USF34-048530-D,Puerto Rico,Arecibo Municipality,NA,Arecibo
2017798940,fsa2000030117/PP,LC-USF34-048531-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798941,fsa2000030118/PP,LC-USF34-048532-D,Puerto Rico,Arecibo Municipality,NA,Arecibo
2017798944,fsa2000030121/PP,LC-USF34-048535-D,Puerto Rico,Arecibo Municipality,NA,Arecibo
2017798945,fsa2000030122/PP,LC-USF34-048536-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798946,fsa2000030123/PP,LC-USF34-048537-D,Puerto Rico,Arecibo Municipality,NA,Arecibo
2017798947,fsa2000030124/PP,LC-USF34-048538-D,Puerto Rico,Ponce Municipality,NA,Guayanilla
2017798948,fsa2000030125/PP,LC-USF34-048539-D,Puerto Rico,Ponce Municipality,NA,Guayanilla
2017798950,fsa2000030127/PP,LC-USF34-048541-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017798953,fsa2000030130/PP,LC-USF34-048544-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017798955,fsa2000030132/PP,LC-USF34-048546-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017798958,fsa2000030135/PP,LC-USF34-048549-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017798959,fsa2000030136/PP,LC-USF34-048550-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017798960,fsa2000030137/PP,LC-USF34-048551-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017798961,fsa2000030138/PP,LC-USF34-048552-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017798962,fsa2000030139/PP,LC-USF34-048553-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017798964,fsa2000030141/PP,LC-USF34-048555-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017798965,fsa2000030142/PP,LC-USF34-048556-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017798968,fsa2000030145/PP,LC-USF34-048559-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017798970,fsa2000030147/PP,LC-USF34-048561-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017798971,fsa2000030148/PP,LC-USF34-048562-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017798972,fsa2000030149/PP,LC-USF34-048563-E,Puerto Rico,Humacao Municipality,NA,Yabucoa
2017798974,fsa2000030151/PP,LC-USF34-048565-E,Puerto Rico,Humacao Municipality,NA,Yabucoa
2017798975,fsa2000030152/PP,LC-USF34-048566-E,Puerto Rico,Humacao Municipality,NA,Yabucoa
2017798979,fsa2000030156/PP,LC-USF34-048570-E,Puerto Rico,Humacao Municipality,NA,Yabucoa
2017798980,fsa2000030157/PP,LC-USF34-048571-E,Puerto Rico,Humacao Municipality,NA,Yabucoa
2017798982,fsa2000030159/PP,LC-USF34-048573-E,Puerto Rico,Humacao Municipality,NA,Yabucoa
2017798983,fsa2000030160/PP,LC-USF34-048574-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017798984,fsa2000030161/PP,LC-USF34-048575-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017798986,fsa2000030163/PP,LC-USF34-048577-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017798987,fsa2000030164/PP,LC-USF34-048578-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017798988,fsa2000030165/PP,LC-USF34-048579-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017798990,fsa2000030167/PP,LC-USF34-048581-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017798991,fsa2000030168/PP,LC-USF34-048582-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017798992,fsa2000030169/PP,LC-USF34-048583-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017798993,fsa2000030170/PP,LC-USF34-048584-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017798996,fsa2000030173/PP,LC-USF34-048587-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017798998,fsa2000030175/PP,LC-USF34-048589-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017798999,fsa2000030176/PP,LC-USF34-048590-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017799002,fsa2000030179/PP,LC-USF34-048593-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017799004,fsa2000030181/PP,LC-USF34-048595-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017799005,fsa2000030182/PP,LC-USF34-048596-E,Puerto Rico,Humacao Municipality,NA,Caguas
2017799006,fsa2000030183/PP,LC-USF34-048597-E,Puerto Rico,Humacao Municipality,NA,Caguas
2017799008,fsa2000030185/PP,LC-USF34-048599-E,Puerto Rico,Humacao Municipality,NA,Caguas
2017799012,fsa2000030189/PP,LC-USF34-048603-E,Puerto Rico,Humacao Municipality,NA,Caguas
2017799013,fsa2000030190/PP,LC-USF34-048604-E,Puerto Rico,Humacao Municipality,NA,Caguas
2017799015,fsa2000030192/PP,LC-USF34-048606-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017799017,fsa2000030194/PP,LC-USF34-048608-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017799020,fsa2000030197/PP,LC-USF34-048611-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017799021,fsa2000030198/PP,LC-USF34-048612-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017799022,fsa2000030199/PP,LC-USF34-048613-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017799023,fsa2000030200/PP,LC-USF34-048614-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017799025,fsa2000030202/PP,LC-USF34-048616-E,Puerto Rico,Humacao Municipality,NA,Yabucoa
2017799026,fsa2000030203/PP,LC-USF34-048617-E,Puerto Rico,Humacao Municipality,NA,Yabucoa
2017799030,fsa2000030207/PP,LC-USF34-048621-E,Puerto Rico,Humacao Municipality,NA,Yabucoa
2017799031,fsa2000030208/PP,LC-USF34-048622-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017799036,fsa2000030213/PP,LC-USF34-048627-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017799045,fsa2000030222/PP,LC-USF34-048636-E,Puerto Rico,Bayamon Municipality,NA,Bayamon
2017799049,fsa2000030226/PP,LC-USF34-048640-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017799054,fsa2000030231/PP,LC-USF34-048645-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017799057,fsa2000030234/PP,LC-USF34-048648-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017799060,fsa2000030237/PP,LC-USF34-048651-E,Puerto Rico,Bayamon Municipality,NA,Bayamon
2017799062,fsa2000030239/PP,LC-USF34-048653-E,Puerto Rico,Bayamon Municipality,NA,Bayamon
2017799063,fsa2000030240/PP,LC-USF34-048654-E,Puerto Rico,Bayamon Municipality,NA,Bayamon
2017799064,fsa2000030241/PP,LC-USF34-048655-E,Puerto Rico,Bayamon Municipality,NA,Bayamon
2017799067,fsa2000030244/PP,LC-USF34-048658-D,Puerto Rico,Bayamon Municipality,NA,Bayamon
2017799068,fsa2000030245/PP,LC-USF34-048659-D,Puerto Rico,Bayamon Municipality,NA,Bayamon
2017799069,fsa2000030246/PP,LC-USF34-048660-D,Puerto Rico,NA,NA,San Sebastian
2017799071,fsa2000030248/PP,LC-USF34-048662-D,Puerto Rico,NA,NA,San Sebastian
2017799072,fsa2000030249/PP,LC-USF34-048663-D,Puerto Rico,NA,NA,San Sebastian
2017799073,fsa2000030250/PP,LC-USF34-048664-D,Puerto Rico,NA,NA,NA
2017799074,fsa2000030251/PP,LC-USF34-048665-D,Puerto Rico,NA,NA,NA
2017799076,fsa2000030253/PP,LC-USF34-048667-D,Puerto Rico,Humacao Municipality,NA,Maunabo
2017799078,fsa2000030255/PP,LC-USF34-048669-D,Puerto Rico,Humacao Municipality,NA,Maunabo
2017799079,fsa2000030256/PP,LC-USF34-048670-D,Puerto Rico,Humacao Municipality,Yabucoa Valley,NA
2017799085,fsa2000030262/PP,LC-USF34-048676-D,Puerto Rico,Humacao Municipality,NA,Yabucoa
2017799086,fsa2000030263/PP,LC-USF34-048677-D,Puerto Rico,Humacao Municipality,NA,Yabucoa
2017799087,fsa2000030264/PP,LC-USF34-048678-D,Puerto Rico,Humacao Municipality,NA,Yabucoa
2017799088,fsa2000030265/PP,LC-USF34-048679-D,Puerto Rico,Humacao Municipality,NA,Yabucoa
2017799091,fsa2000030268/PP,LC-USF34-048682-D,Puerto Rico,Humacao Municipality,NA,Yabucoa
2017799092,fsa2000030269/PP,LC-USF34-048683-D,Puerto Rico,Humacao Municipality,NA,Yabucoa
2017799094,fsa2000030271/PP,LC-USF34-048685-D,Puerto Rico,Humacao Municipality,NA,Yabucoa
2017799095,fsa2000030272/PP,LC-USF34-048686-D,Puerto Rico,Humacao Municipality,NA,Yabucoa
2017799096,fsa2000030273/PP,LC-USF34-048687-D,Puerto Rico,Humacao Municipality,NA,Yabucoa
2017799097,fsa2000030274/PP,LC-USF34-048688-D,Puerto Rico,Humacao Municipality,NA,Yabucoa
2017799100,fsa2000030277/PP,LC-USF34-048691-D,Puerto Rico,Humacao Municipality,NA,Yabucoa
2017799101,fsa2000030278/PP,LC-USF34-048692-D,Puerto Rico,Humacao Municipality,NA,Yabucoa
2017799102,fsa2000030279/PP,LC-USF34-048693-D,Puerto Rico,Humacao Municipality,NA,Yabucoa
2017799103,fsa2000030280/PP,LC-USF34-048694-D,Puerto Rico,Humacao Municipality,NA,Yabucoa
2017799105,fsa2000030282/PP,LC-USF34-048696-D,Puerto Rico,Humacao Municipality,NA,Yabucoa
2017799107,fsa2000030284/PP,LC-USF34-048698-D,Puerto Rico,Humacao Municipality,NA,Yabucoa
2017799108,fsa2000030285/PP,LC-USF34-048699-D,Puerto Rico,Humacao Municipality,NA,Yabucoa
2017799110,fsa2000030287/PP,LC-USF34-048701-D,Puerto Rico,Humacao Municipality,NA,Yabucoa
2017799111,fsa2000030288/PP,LC-USF34-048702-D,Puerto Rico,Humacao Municipality,NA,Yabucoa
2017799112,fsa2000030289/PP,LC-USF34-048703-D,Puerto Rico,Humacao Municipality,NA,Yabucoa
2017799114,fsa2000030291/PP,LC-USF34-048705-D,Puerto Rico,Humacao Municipality,NA,Yabucoa
2017799115,fsa2000030292/PP,LC-USF34-048706-D,Puerto Rico,Humacao Municipality,NA,Yabucoa
2017799116,fsa2000030293/PP,LC-USF34-048707-D,Puerto Rico,Humacao Municipality,Yabucoa Valley,NA
2017799117,fsa2000030294/PP,LC-USF34-048708-D,Puerto Rico,Humacao Municipality,NA,Yabucoa
2017799120,fsa2000030297/PP,LC-USF34-048711-D,Puerto Rico,Humacao Municipality,NA,Yabucoa
2017799122,fsa2000030299/PP,LC-USF34-048713-D,Puerto Rico,Humacao Municipality,NA,Yabucoa
2017799126,fsa2000030303/PP,LC-USF34-048717-D,Puerto Rico,Humacao Municipality,NA,Yabucoa
2017799127,fsa2000030304/PP,LC-USF34-048718-D,Puerto Rico,Humacao Municipality,NA,Yabucoa
2017799129,fsa2000030306/PP,LC-USF34-048720-D,Puerto Rico,Humacao Municipality,NA,Yabucoa
2017799130,fsa2000030307/PP,LC-USF34-048721-D,Puerto Rico,Humacao Municipality,NA,Yabucoa
2017799134,fsa2000030311/PP,LC-USF34-048725-D,Puerto Rico,Humacao Municipality,Yabucoa Valley,NA
2017799135,fsa2000030312/PP,LC-USF34-048726-D,Puerto Rico,Humacao Municipality,NA,Yabucoa
2017799137,fsa2000030314/PP,LC-USF34-048728-D,Puerto Rico,Humacao Municipality,NA,Yabucoa
2017799139,fsa2000030316/PP,LC-USF34-048730-D,Puerto Rico,Humacao Municipality,Yabucoa Valley,NA
2017799140,fsa2000030317/PP,LC-USF34-048731-D,Puerto Rico,Humacao Municipality,NA,Yabucoa
2017799141,fsa2000030318/PP,LC-USF34-048732-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017799142,fsa2000030319/PP,LC-USF34-048733-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017799143,fsa2000030320/PP,LC-USF34-048734-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017799145,fsa2000030322/PP,LC-USF34-048736-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017799146,fsa2000030323/PP,LC-USF34-048737-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017799148,fsa2000030325/PP,LC-USF34-048739-D,Puerto Rico,Humacao Municipality,NA,Caguas
2017799152,fsa2000030329/PP,LC-USF34-048743-D,Puerto Rico,Humacao Municipality,NA,Caguas
2017799155,fsa2000030332/PP,LC-USF34-048746-D,Puerto Rico,Humacao Municipality,NA,Caguas
2017799157,fsa2000030334/PP,LC-USF34-048748-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017799159,fsa2000030336/PP,LC-USF34-048750-D,Puerto Rico,Humacao Municipality,NA,Caguas
2017799161,fsa2000030338/PP,LC-USF34-048752-D,Puerto Rico,Bayamon Municipality,NA,Bayamon
2017799162,fsa2000030339/PP,LC-USF34-048753-D,Puerto Rico,Bayamon Municipality,NA,Bayamon
2017799164,fsa2000030341/PP,LC-USF34-048755-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017799166,fsa2000030343/PP,LC-USF34-048757-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017799167,fsa2000030344/PP,LC-USF34-048758-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017799170,fsa2000030347/PP,LC-USF34-048761-D,Puerto Rico,Humacao Municipality,NA,Caguas
2017799172,fsa2000030349/PP,LC-USF34-048763-D,Puerto Rico,Humacao Municipality,NA,Caguas
2017799174,fsa2000030351/PP,LC-USF34-048765-D,Puerto Rico,Humacao Municipality,NA,Caguas
2017799177,fsa2000030354/PP,LC-USF34-048768-D,Puerto Rico,Humacao Municipality,NA,Caguas
2017799178,fsa2000030355/PP,LC-USF34-048769-D,Puerto Rico,Humacao Municipality,NA,Caguas
2017799179,fsa2000030356/PP,LC-USF34-048770-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017799180,fsa2000030357/PP,LC-USF34-048771-D,Puerto Rico,Humacao Municipality,NA,Caguas
2017799183,fsa2000030360/PP,LC-USF34-048774-D,Puerto Rico,Humacao Municipality,NA,Caguas
2017799184,fsa2000030361/PP,LC-USF34-048775-D,Puerto Rico,Humacao Municipality,NA,Caguas
2017799187,fsa2000030364/PP,LC-USF34-048778-D,Puerto Rico,Humacao Municipality,NA,Caguas
2017799189,fsa2000030366/PP,LC-USF34-048780-D,Puerto Rico,Bayamon Municipality,NA,Bayamon
2017799190,fsa2000030367/PP,LC-USF34-048781-D,Puerto Rico,Bayamon Municipality,NA,Bayamon
2017799191,fsa2000030368/PP,LC-USF34-048782-D,Puerto Rico,Bayamon Municipality,NA,Bayamon
2017799192,fsa2000030369/PP,LC-USF34-048783-D,Puerto Rico,Bayamon Municipality,NA,Bayamon
2017799193,fsa2000030370/PP,LC-USF34-048784-D,Puerto Rico,Bayamon Municipality,NA,Bayamon
2017799194,fsa2000030371/PP,LC-USF34-048785-D,Puerto Rico,Bayamon Municipality,NA,Bayamon
2017799197,fsa2000030374/PP,LC-USF34-048788-D,Puerto Rico,Bayamon Municipality,NA,Bayamon
2017799198,fsa2000030375/PP,LC-USF34-048789-D,Puerto Rico,Bayamon Municipality,NA,Bayamon
2017799199,fsa2000030376/PP,LC-USF34-048790-D,Puerto Rico,Bayamon Municipality,NA,Bayamon
2017799204,fsa2000030381/PP,LC-USF34-048795-D,Puerto Rico,Humacao Municipality,NA,Caguas
2017799207,fsa2000030384/PP,LC-USF34-048798-D,Puerto Rico,Bayamon Municipality,NA,Bayamon
2017799209,fsa2000030386/PP,LC-USF34-048800-D,Puerto Rico,Bayamon Municipality,NA,Bayamon
2017799210,fsa2000030387/PP,LC-USF34-048801-D,Puerto Rico,Bayamon Municipality,NA,Bayamon
2017799212,fsa2000030389/PP,LC-USF34-048803-D,Puerto Rico,Bayamon Municipality,NA,Bayamon
2017799213,fsa2000030390/PP,LC-USF34-048804-D,Puerto Rico,Bayamon Municipality,NA,Bayamon
2017799214,fsa2000030391/PP,LC-USF34-048805-D,Puerto Rico,Bayamon Municipality,NA,Bayamon
2017799215,fsa2000030392/PP,LC-USF34-048806-D,Puerto Rico,Bayamon Municipality,NA,Bayamon
2017799218,fsa2000030395/PP,LC-USF34-048809-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017799219,fsa2000030396/PP,LC-USF34-048810-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017799221,fsa2000030398/PP,LC-USF34-048812-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017799222,fsa2000030399/PP,LC-USF34-048813-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017799223,fsa2000030400/PP,LC-USF34-048814-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017799224,fsa2000030401/PP,LC-USF34-048815-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017799225,fsa2000030402/PP,LC-USF34-048816-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017799228,fsa2000030405/PP,LC-USF34-048819-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017799230,fsa2000030407/PP,LC-USF34-048821-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017799231,fsa2000030408/PP,LC-USF34-048822-D,Puerto Rico,San Juan Municipality,NA,San Juan
2017799235,fsa2000030412/PP,LC-USF34-048826-D,Puerto Rico,Bayamon Municipality,NA,Bayamon
2017799236,fsa2000030413/PP,LC-USF34-048827-D,Puerto Rico,Bayamon Municipality,NA,Bayamon
2017799237,fsa2000030414/PP,LC-USF34-048828-D,Puerto Rico,Humacao Municipality,NA,Caguas
2017799238,fsa2000030415/PP,LC-USF34-048829-D,Puerto Rico,Bayamon Municipality,NA,Bayamon
2017799239,fsa2000030416/PP,LC-USF34-048830-D,Puerto Rico,Humacao Municipality,NA,Caguas
2017764464,fsa1998023115/PP,LC-USF34-012320-E,Puerto Rico,Ponce Municipality,NA,NA
2017764465,fsa1998023116/PP,LC-USF34-012329-E,Puerto Rico,Ponce Municipality,NA,NA
2017764466,fsa1998023117/PP,LC-USF34-012332-E,Puerto Rico,Ponce Municipality,NA,NA
2017764467,fsa1998023118/PP,LC-USF34-012334-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017764468,fsa1998023119/PP,LC-USF34-012340-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017764469,fsa1998023120/PP,LC-USF34-012345-E,Puerto Rico,Ponce Municipality,NA,NA
2017764470,fsa1998023121/PP,LC-USF34-012349-E,Puerto Rico,Cidra Municipality,NA,NA
2017764472,fsa1998023123/PP,LC-USF34-012352-E,Puerto Rico,Cidra Municipality,NA,NA
2017764473,fsa1998023124/PP,LC-USF34-012358-E,Puerto Rico,Ponce Municipality,NA,NA
2017764474,fsa1998023125/PP,LC-USF34-012360-E,Puerto Rico,San Juan Municipality,NA,Rio Piedras
2017764475,fsa1998023126/PP,LC-USF34-012361-E,Puerto Rico,Aibonito Municipality,NA,La Plata
2017764476,fsa1998023127/PP,LC-USF34-012362-E,Puerto Rico,Aibonito Municipality,NA,La Plata
2017764478,fsa1998023129/PP,LC-USF34-012364-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017764481,fsa1998023132/PP,LC-USF34-012369-E,Puerto Rico,NA,NA,NA
2017764482,fsa1998023133/PP,LC-DIG-fsa-8b30507,Puerto Rico,San Juan Municipality,NA,San Juan
2017764483,fsa1998023134/PP,LC-DIG-fsa-8b30509,Puerto Rico,San Juan Municipality,NA,San Juan
2017764484,fsa1998023135/PP,LC-USF34-012374-E,Puerto Rico,NA,NA,NA
2017764485,fsa1998023136/PP,LC-DIG-fsa-8b30515,Puerto Rico,San Juan Municipality,NA,San Juan
2017764486,fsa1998023137/PP,LC-USF34-012379-E,Puerto Rico,NA,NA,NA
2017764487,fsa1998023138/PP,LC-USF34-012380-E,Puerto Rico,NA,NA,NA
2017764488,fsa1998023139/PP,LC-USF34-012381-E,Puerto Rico,NA,NA,NA
2017764489,fsa1998023140/PP,LC-USF34-012383-E,Puerto Rico,NA,NA,NA
2017764491,fsa1998023142/PP,LC-USF34-012385-E,Puerto Rico,NA,NA,NA
2017764492,fsa1998023143/PP,LC-USF34-012386-E,Puerto Rico,Cidra Municipality,NA,NA
2017764494,fsa1998023145/PP,LC-USF34-012388-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017764495,fsa1998023146/PP,LC-USF34-012389-E,Puerto Rico,Ponce Municipality,NA,NA
2017764496,fsa1998023147/PP,LC-USF34-012390-E,Puerto Rico,Ponce Municipality,NA,NA
2017764497,fsa1998023148/PP,LC-DIG-fsa-8b30528,Puerto Rico,NA,NA,NA
2017764498,fsa1998023149/PP,LC-USF34-012392-E,Puerto Rico,Ponce Municipality,NA,Ponce
2017764500,fsa1998023151/PP,LC-USF34-012394-E,Puerto Rico,Ponce Municipality,NA,Ponce
2017764501,fsa1998023152/PP,LC-DIG-fsa-8b30535,Puerto Rico,Ponce Municipality,NA,NA
2017764503,fsa1998023154/PP,LC-DIG-fsa-8b30538,Puerto Rico,San Juan Municipality,NA,San Juan
2017764504,fsa1998023155/PP,LC-USF34-012402-E,Puerto Rico,Aibonito Municipality,NA,La Plata
2017764505,fsa1998023156/PP,LC-DIG-fsa-8b30540,Puerto Rico,NA,NA,NA
2017764506,fsa1998023157/PP,LC-USF34-012405-E,Puerto Rico,Aibonito Municipality,NA,La Plata
2017764507,fsa1998023158/PP,LC-USF34-012406-E,Puerto Rico,Aibonito Municipality,NA,La Plata
2017764508,fsa1998023159/PP,LC-USF34-012408-E,Puerto Rico,NA,NA,NA
2017764509,fsa1998023160/PP,LC-USF34-012409-E,Puerto Rico,Ponce Municipality,NA,NA
2017764510,fsa1998023161/PP,LC-USF34-012410-E,Puerto Rico,San Juan Municipality,NA,NA
2017764511,fsa1998023162/PP,LC-DIG-fsa-8b30549,Puerto Rico,San Juan Municipality,NA,NA
2017764512,fsa1998023163/PP,LC-USF34-012413-E,Puerto Rico,Aibonito Municipality,NA,La Plata
2017764513,fsa1998023164/PP,LC-USF34-012414-E,Puerto Rico,Aibonito Municipality,NA,La Plata
2017764514,fsa1998023165/PP,LC-USF34-012415-E,Puerto Rico,Ponce Municipality,NA,Ponce
2017764515,fsa1998023166/PP,LC-USF34-012416-E,Puerto Rico,Ponce Municipality,NA,Ponce
2017764516,fsa1998023167/PP,LC-USF34-012417-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017764517,fsa1998023168/PP,LC-USF34-012418-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017764518,fsa1998023169/PP,LC-USF34-012420-E,Puerto Rico,NA,NA,NA
2017764519,fsa1998023170/PP,LC-USF34-012421-E,Puerto Rico,NA,NA,NA
2017764520,fsa1998023171/PP,LC-USF34-012422-E,Puerto Rico,Ponce Municipality,NA,NA
2017764521,fsa1998023172/PP,LC-USF34-012423-E,Puerto Rico,NA,NA,NA
2017764522,fsa1998023173/PP,LC-USF34-012424-E,Puerto Rico,Ponce Municipality,NA,NA
2017764523,fsa1998023174/PP,LC-USF34-012426-E,Puerto Rico,NA,NA,NA
2017764524,fsa1998023175/PP,LC-USF34-012427-E,Puerto Rico,NA,NA,NA
2017764525,fsa1998023176/PP,LC-USF34-012430-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017764526,fsa1998023177/PP,LC-USF34-012431-E,Puerto Rico,Ponce Municipality,NA,Ponce
2017764527,fsa1998023178/PP,LC-USF34-012432-E,Puerto Rico,NA,NA,NA
2017764528,fsa1998023179/PP,LC-DIG-fsa-8b30570,Puerto Rico,NA,NA,NA
2017764529,fsa1998023180/PP,LC-USF34-012434-E,Puerto Rico,NA,NA,NA
2017764530,fsa1998023181/PP,LC-USF34-012435-E,Puerto Rico,NA,NA,NA
2017764531,fsa1998023182/PP,LC-USF34-012440-E,Puerto Rico,Aibonito Municipality,NA,La Plata
2017764532,fsa1998023183/PP,LC-USF34-012441-E,Puerto Rico,Aibonito Municipality,NA,La Plata
2017764539,fsa1998023190/PP,LC-DIG-ppmsca-31767,Puerto Rico,San Juan Municipality,NA,San Juan
2017764540,fsa1998023191/PP,LC-USF34-012452-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017764542,fsa1998023193/PP,LC-USF34-012455-E,Puerto Rico,Aibonito Municipality,NA,La Plata
2017764543,fsa1998023194/PP,LC-DIG-fsa-8b30592,Puerto Rico,Cidra Municipality,NA,NA
2017764544,fsa1998023195/PP,LC-USF34-012457-E,Puerto Rico,Ponce Municipality,NA,Ponce
2017764545,fsa1998023196/PP,LC-USF34-012459-E,Puerto Rico,Ponce Municipality,NA,Ponce
2017764546,fsa1998023197/PP,LC-USF34-012460-E,Puerto Rico,Ponce Municipality,NA,Ponce
2017764547,fsa1998023198/PP,LC-USF34-012461-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017764548,fsa1998023199/PP,LC-USF34-012463-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017764549,fsa1998023200/PP,LC-USF34-012465-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017764550,fsa1998023201/PP,LC-USF34-012466-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017764552,fsa1998023203/PP,LC-USF34-012468-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017764553,fsa1998023204/PP,LC-USF34-012472-E,Puerto Rico,Ponce Municipality,NA,NA
2017764554,fsa1998023205/PP,LC-USF34-012475-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017764555,fsa1998023206/PP,LC-USF34-012478-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017764556,fsa1998023207/PP,LC-USF34-012479-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017764557,fsa1998023208/PP,LC-USF34-012481-E,Puerto Rico,Cidra Municipality,NA,NA
2017764558,fsa1998023209/PP,LC-USF34-012482-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017764559,fsa1998023210/PP,LC-USF34-012483-E,Puerto Rico,San Juan Municipality,NA,San Juan
2017764560,fsa1998023211/PP,LC-USF34-012484-E,Puerto Rico,Ponce Municipality,NA,NA
2017764561,fsa1998023212/PP,LC-USF34-012485-E,Puerto Rico,Ponce Municipality,NA,NA
2017764563,fsa1998023214/PP,LC-USF34-012490-E,Puerto Rico,Ponce Municipality,NA,Ponce
2017764564,fsa1998023215/PP,LC-USF34-012493-E,Puerto Rico,Ponce Municipality,NA,Ponce
2017764565,fsa1998023216/PP,LC-USF34-012494-E,Puerto Rico,Ponce Municipality,NA,NA
2017764566,fsa1998023217/PP,LC-USF34-012495-E,Puerto Rico,NA,NA,NA
2017764567,fsa1998023218/PP,LC-USF34-012496-E,Puerto Rico,Arroyo Municipality,NA,Central Lafayette
2017764568,fsa1998023219/PP,LC-USF34-012498-E,Puerto Rico,Ponce Municipality,NA,NA
2017764569,fsa1998023220/PP,LC-USF34-012503-E,Puerto Rico,NA,NA,NA
2017764570,fsa1998023221/PP,LC-DIG-fsa-8b30641,Puerto Rico,San Juan Municipality,NA,Rio Piedras
2017764571,fsa1998023222/PP,LC-USF34-012505-E,Puerto Rico,San Juan Municipality,NA,NA
2017764572,fsa1998023223/PP,LC-USF34-012506-E,Puerto Rico,San Juan Municipality,NA,NA
2017764573,fsa1998023224/PP,LC-USF34-012507-E,Puerto Rico,San Juan Municipality,NA,NA
2017764575,fsa1998023226/PP,LC-USF34-012509-E,Puerto Rico,San Juan Municipality,NA,NA
2017764576,fsa1998023227/PP,LC-DIG-fsa-8b30647,Puerto Rico,Ponce Municipality,NA,NA
2017764577,fsa1998023228/PP,LC-USF34-012512-E,Puerto Rico,NA,NA,NA
